"Time","Requests > +Infs per second","Requests > 0.1s per second","Requests > 0.3s per second","Requests > 0.5s per second","Requests > 0.7s per second","Requests > 1s per second","Requests > 10s per second","Requests > 3s per second","Requests > 5s per second","Requests > 7s per second"
2022-08-19 17:38:15,0.21142857142857138,0.21142857142857138,0.21142857142857138,0.21142857142857138,0.21142857142857138,0.21142857142857138,0.21142857142857138,0.21142857142857138,0.21142857142857138,0.21142857142857138
2022-08-19 17:38:30,0.20571546123120707,0.20571546123120707,0.20571546123120707,0.20571546123120707,0.20571546123120707,0.20571546123120707,0.20571546123120707,0.20571546123120707,0.20571546123120707,0.20571546123120707
2022-08-19 17:38:45,0.20571428571428568,0.20571428571428568,0.20571428571428568,0.20571428571428568,0.20571428571428568,0.20571428571428568,0.20571428571428568,0.20571428571428568,0.20571428571428568,0.20571428571428568
2022-08-19 17:39:00,0.20571428571428568,0.20571428571428568,0.20571428571428568,0.20571428571428568,0.20571428571428568,0.20571428571428568,0.20571428571428568,0.20571428571428568,0.20571428571428568,0.20571428571428568
2022-08-19 17:39:15,0.21142857142857138,0.21142857142857138,0.21142857142857138,0.21142857142857138,0.21142857142857138,0.21142857142857138,0.21142857142857138,0.21142857142857138,0.21142857142857138,0.21142857142857138
2022-08-19 17:39:30,0.21142857142857138,0.21142857142857138,0.21142857142857138,0.21142857142857138,0.21142857142857138,0.21142857142857138,0.21142857142857138,0.21142857142857138,0.21142857142857138,0.21142857142857138
2022-08-19 17:39:45,0.21142857142857138,0.21142857142857138,0.21142857142857138,0.21142857142857138,0.21142857142857138,0.21142857142857138,0.21142857142857138,0.21142857142857138,0.21142857142857138,0.21142857142857138
2022-08-19 17:40:00,0.21142857142857138,0.21142857142857138,0.21142857142857138,0.21142857142857138,0.21142857142857138,0.21142857142857138,0.21142857142857138,0.21142857142857138,0.21142857142857138,0.21142857142857138
2022-08-19 17:40:15,0.21142857142857138,0.21142857142857138,0.21142857142857138,0.21142857142857138,0.21142857142857138,0.21142857142857138,0.21142857142857138,0.21142857142857138,0.21142857142857138,0.21142857142857138
2022-08-19 17:40:30,0.20571428571428568,0.20571428571428568,0.20571428571428568,0.20571428571428568,0.20571428571428568,0.20571428571428568,0.20571428571428568,0.20571428571428568,0.20571428571428568,0.20571428571428568
2022-08-19 17:40:45,0.20571428571428568,0.20571428571428568,0.20571428571428568,0.20571428571428568,0.20571428571428568,0.20571428571428568,0.20571428571428568,0.20571428571428568,0.20571428571428568,0.20571428571428568
2022-08-19 17:41:00,0.20571428571428568,0.20571428571428568,0.20571428571428568,0.20571428571428568,0.20571428571428568,0.20571428571428568,0.20571428571428568,0.20571428571428568,0.20571428571428568,0.20571428571428568
2022-08-19 17:41:15,0.21142857142857138,0.21142857142857138,0.21142857142857138,0.21142857142857138,0.21142857142857138,0.21142857142857138,0.21142857142857138,0.21142857142857138,0.21142857142857138,0.21142857142857138
2022-08-19 17:41:30,0.21142857142857138,0.21142857142857138,0.21142857142857138,0.21142857142857138,0.21142857142857138,0.21142857142857138,0.21142857142857138,0.21142857142857138,0.21142857142857138,0.21142857142857138
2022-08-19 17:41:45,0.21142857142857138,0.21142857142857138,0.21142857142857138,0.21142857142857138,0.21142857142857138,0.21142857142857138,0.21142857142857138,0.21142857142857138,0.21142857142857138,0.21142857142857138
2022-08-19 17:42:00,0.21142857142857138,0.21142857142857138,0.21142857142857138,0.21142857142857138,0.21142857142857138,0.21142857142857138,0.21142857142857138,0.21142857142857138,0.21142857142857138,0.21142857142857138
2022-08-19 17:42:15,0.2057131102107988,0.2057131102107988,0.2057131102107988,0.2057131102107988,0.2057131102107988,0.2057131102107988,0.2057131102107988,0.2057131102107988,0.2057131102107988,0.2057131102107988
2022-08-19 17:42:30,0.20571428571428568,0.20571428571428568,0.20571428571428568,0.20571428571428568,0.20571428571428568,0.20571428571428568,0.20571428571428568,0.20571428571428568,0.20571428571428568,0.20571428571428568
2022-08-19 17:42:45,0.20571428571428568,0.20571428571428568,0.20571428571428568,0.20571428571428568,0.20571428571428568,0.20571428571428568,0.20571428571428568,0.20571428571428568,0.20571428571428568,0.20571428571428568
2022-08-19 17:43:00,0.20571428571428568,0.20571428571428568,0.20571428571428568,0.20571428571428568,0.20571428571428568,0.20571428571428568,0.20571428571428568,0.20571428571428568,0.20571428571428568,0.20571428571428568
2022-08-19 17:43:15,0.20571428571428568,0.20571428571428568,0.20571428571428568,0.20571428571428568,0.20571428571428568,0.20571428571428568,0.20571428571428568,0.20571428571428568,0.20571428571428568,0.20571428571428568
2022-08-19 17:43:30,0.20571428571428568,0.20571428571428568,0.20571428571428568,0.20571428571428568,0.20571428571428568,0.20571428571428568,0.20571428571428568,0.20571428571428568,0.20571428571428568,0.20571428571428568
2022-08-19 17:43:45,0.20571428571428568,0.20571428571428568,0.20571428571428568,0.20571428571428568,0.20571428571428568,0.20571428571428568,0.20571428571428568,0.20571428571428568,0.20571428571428568,0.20571428571428568
2022-08-19 17:44:00,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2
2022-08-19 17:44:15,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2
2022-08-19 17:44:30,0.20571428571428568,0.20571428571428568,0.20571428571428568,0.20571428571428568,0.20571428571428568,0.20571428571428568,0.20571428571428568,0.20571428571428568,0.20571428571428568,0.20571428571428568
2022-08-19 17:44:45,0.21142857142857138,0.21142857142857138,0.21142857142857138,0.21142857142857138,0.21142857142857138,0.21142857142857138,0.21142857142857138,0.21142857142857138,0.21142857142857138,0.21142857142857138
2022-08-19 17:45:00,0.2171428571428571,0.2171428571428571,0.2171428571428571,0.2171428571428571,0.2171428571428571,0.2171428571428571,0.2171428571428571,0.2171428571428571,0.2171428571428571,0.2171428571428571
2022-08-19 17:45:15,0.22285714285714286,0.22285714285714286,0.22285714285714286,0.22285714285714286,0.22285714285714286,0.22285714285714286,0.22285714285714286,0.22285714285714286,0.22285714285714286,0.22285714285714286
2022-08-19 17:45:30,0.22857142857142854,0.22857142857142854,0.22857142857142854,0.22857142857142854,0.22857142857142854,0.22857142857142854,0.22857142857142854,0.22857142857142854,0.22857142857142854,0.22857142857142854
2022-08-19 17:45:45,0.22857142857142854,0.22857142857142854,0.22857142857142854,0.22857142857142854,0.22857142857142854,0.22857142857142854,0.22857142857142854,0.22857142857142854,0.22857142857142854,0.22857142857142854
2022-08-19 17:46:00,0.23428571428571424,0.23428571428571424,0.23428571428571424,0.23428571428571424,0.23428571428571424,0.23428571428571424,0.23428571428571424,0.23428571428571424,0.23428571428571424,0.23428571428571424
2022-08-19 17:46:15,0.23999999999999996,0.23999999999999996,0.23999999999999996,0.23999999999999996,0.23999999999999996,0.23999999999999996,0.23999999999999996,0.23999999999999996,0.23999999999999996,0.23999999999999996
2022-08-19 17:46:30,0.24571428571428572,0.24571428571428572,0.24571428571428572,0.24571428571428572,0.24571428571428572,0.24571428571428572,0.24571428571428572,0.24571428571428572,0.24571428571428572,0.24571428571428572
2022-08-19 17:46:45,0.2514285714285714,0.2514285714285714,0.2514285714285714,0.2514285714285714,0.2514285714285714,0.2514285714285714,0.2514285714285714,0.2514285714285714,0.2514285714285714,0.2514285714285714
2022-08-19 17:47:00,0.2514285714285714,0.2514285714285714,0.2514285714285714,0.2514285714285714,0.2514285714285714,0.2514285714285714,0.2514285714285714,0.2514285714285714,0.2514285714285714,0.2514285714285714
2022-08-19 17:47:15,0.2571413877634985,0.2571413877634985,0.2571413877634985,0.2571413877634985,0.2571413877634985,0.2571413877634985,0.2571413877634985,0.2571413877634985,0.2571413877634985,0.2571413877634985
2022-08-19 17:47:30,0.2571428571428571,0.2571428571428571,0.2571428571428571,0.2571428571428571,0.2571428571428571,0.2571428571428571,0.2571428571428571,0.2571428571428571,0.2571428571428571,0.2571428571428571
2022-08-19 17:47:45,0.2514285714285714,0.2514285714285714,0.2514285714285714,0.2514285714285714,0.2514285714285714,0.2514285714285714,0.2514285714285714,0.2514285714285714,0.2514285714285714,0.2514285714285714
2022-08-19 17:48:00,0.2514285714285714,0.2514285714285714,0.2514285714285714,0.2514285714285714,0.2514285714285714,0.2514285714285714,0.2514285714285714,0.2514285714285714,0.2514285714285714,0.2514285714285714
2022-08-19 17:48:15,0.24571428571428572,0.24571428571428572,0.24571428571428572,0.24571428571428572,0.24571428571428572,0.24571428571428572,0.24571428571428572,0.24571428571428572,0.24571428571428572,0.24571428571428572
2022-08-19 17:48:30,0.24571428571428572,0.24571428571428572,0.24571428571428572,0.24571428571428572,0.24571428571428572,0.24571428571428572,0.24571428571428572,0.24571428571428572,0.24571428571428572,0.24571428571428572
2022-08-19 17:48:45,0.24571428571428572,0.24571428571428572,0.24571428571428572,0.24571428571428572,0.24571428571428572,0.24571428571428572,0.24571428571428572,0.24571428571428572,0.24571428571428572,0.24571428571428572
2022-08-19 17:49:00,0.23999999999999996,0.23999999999999996,0.23999999999999996,0.23999999999999996,0.23999999999999996,0.23999999999999996,0.23999999999999996,0.23999999999999996,0.23999999999999996,0.23999999999999996
2022-08-19 17:49:15,0.24571428571428572,0.24571428571428572,0.24571428571428572,0.24571428571428572,0.24571428571428572,0.24571428571428572,0.24571428571428572,0.24571428571428572,0.24571428571428572,0.24571428571428572
2022-08-19 17:49:30,0.23999999999999996,0.23999999999999996,0.23999999999999996,0.23999999999999996,0.23999999999999996,0.23999999999999996,0.23999999999999996,0.23999999999999996,0.23999999999999996,0.23999999999999996
2022-08-19 17:49:45,0.23999999999999996,0.23999999999999996,0.23999999999999996,0.23999999999999996,0.23999999999999996,0.23999999999999996,0.23999999999999996,0.23999999999999996,0.23999999999999996,0.23999999999999996
2022-08-19 17:50:00,0.23999999999999996,0.23999999999999996,0.23999999999999996,0.23999999999999996,0.23999999999999996,0.23999999999999996,0.23999999999999996,0.23999999999999996,0.23999999999999996,0.23999999999999996
2022-08-19 17:50:15,0.23999999999999996,0.23999999999999996,0.23999999999999996,0.23999999999999996,0.23999999999999996,0.23999999999999996,0.23999999999999996,0.23999999999999996,0.23999999999999996,0.23999999999999996
2022-08-19 17:50:30,0.23428571428571424,0.23428571428571424,0.23428571428571424,0.23428571428571424,0.23428571428571424,0.23428571428571424,0.23428571428571424,0.23428571428571424,0.23428571428571424,0.23428571428571424
2022-08-19 17:50:45,0.23999999999999996,0.23999999999999996,0.23999999999999996,0.23999999999999996,0.23999999999999996,0.23999999999999996,0.23999999999999996,0.23999999999999996,0.23999999999999996,0.23999999999999996
2022-08-19 17:51:00,0.23428571428571424,0.23428571428571424,0.23428571428571424,0.23428571428571424,0.23428571428571424,0.23428571428571424,0.23428571428571424,0.23428571428571424,0.23428571428571424,0.23428571428571424
2022-08-19 17:51:15,0.23428571428571424,0.23428571428571424,0.23428571428571424,0.23428571428571424,0.23428571428571424,0.23428571428571424,0.23428571428571424,0.23428571428571424,0.23428571428571424,0.23428571428571424
2022-08-19 17:51:30,0.23428571428571424,0.23428571428571424,0.23428571428571424,0.23428571428571424,0.23428571428571424,0.23428571428571424,0.23428571428571424,0.23428571428571424,0.23428571428571424,0.23428571428571424
2022-08-19 17:51:45,0.23428571428571424,0.23428571428571424,0.23428571428571424,0.23428571428571424,0.23428571428571424,0.23428571428571424,0.23428571428571424,0.23428571428571424,0.23428571428571424,0.23428571428571424
2022-08-19 17:52:00,0.23428571428571424,0.23428571428571424,0.23428571428571424,0.23428571428571424,0.23428571428571424,0.23428571428571424,0.23428571428571424,0.23428571428571424,0.23428571428571424,0.23428571428571424
2022-08-19 17:52:15,0.22857142857142854,0.22857142857142854,0.22857142857142854,0.22857142857142854,0.22857142857142854,0.22857142857142854,0.22857142857142854,0.22857142857142854,0.22857142857142854,0.22857142857142854
2022-08-19 17:52:30,0.23428571428571424,0.23428571428571424,0.23428571428571424,0.23428571428571424,0.23428571428571424,0.23428571428571424,0.23428571428571424,0.23428571428571424,0.23428571428571424,0.23428571428571424
2022-08-19 17:52:45,0.22857142857142854,0.22857142857142854,0.22857142857142854,0.22857142857142854,0.22857142857142854,0.22857142857142854,0.22857142857142854,0.22857142857142854,0.22857142857142854,0.22857142857142854
2022-08-19 17:53:00,0.23428571428571424,0.23428571428571424,0.23428571428571424,0.23428571428571424,0.23428571428571424,0.23428571428571424,0.23428571428571424,0.23428571428571424,0.23428571428571424,0.23428571428571424
2022-08-19 17:53:15,0.22857142857142854,0.22857142857142854,0.22857142857142854,0.22857142857142854,0.22857142857142854,0.22857142857142854,0.22857142857142854,0.22857142857142854,0.22857142857142854,0.22857142857142854
2022-08-19 17:53:30,0.23428571428571424,0.23428571428571424,0.23428571428571424,0.23428571428571424,0.23428571428571424,0.23428571428571424,0.23428571428571424,0.23428571428571424,0.23428571428571424,0.23428571428571424
2022-08-19 17:53:45,0.22857142857142854,0.22857142857142854,0.22857142857142854,0.22857142857142854,0.22857142857142854,0.22857142857142854,0.22857142857142854,0.22857142857142854,0.22857142857142854,0.22857142857142854
2022-08-19 17:54:00,0.22857142857142854,0.22857142857142854,0.22857142857142854,0.22857142857142854,0.22857142857142854,0.22857142857142854,0.22857142857142854,0.22857142857142854,0.22857142857142854,0.22857142857142854
2022-08-19 17:54:15,0.22857142857142854,0.22857142857142854,0.22857142857142854,0.22857142857142854,0.22857142857142854,0.22857142857142854,0.22857142857142854,0.22857142857142854,0.22857142857142854,0.22857142857142854
2022-08-19 17:54:30,0.22857142857142854,0.22857142857142854,0.22857142857142854,0.22857142857142854,0.22857142857142854,0.22857142857142854,0.22857142857142854,0.22857142857142854,0.22857142857142854,0.22857142857142854
2022-08-19 17:54:45,0.22857142857142854,0.22857142857142854,0.22857142857142854,0.22857142857142854,0.22857142857142854,0.22857142857142854,0.22857142857142854,0.22857142857142854,0.22857142857142854,0.22857142857142854
2022-08-19 17:55:00,0.22857142857142854,0.22857142857142854,0.22857142857142854,0.22857142857142854,0.22857142857142854,0.22857142857142854,0.22857142857142854,0.22857142857142854,0.22857142857142854,0.22857142857142854
2022-08-19 17:55:15,0.22285714285714286,0.22285714285714286,0.22285714285714286,0.22285714285714286,0.22285714285714286,0.22285714285714286,0.22285714285714286,0.22285714285714286,0.22285714285714286,0.22285714285714286
2022-08-19 17:55:30,0.22857142857142854,0.22857142857142854,0.22857142857142854,0.22857142857142854,0.22857142857142854,0.22857142857142854,0.22857142857142854,0.22857142857142854,0.22857142857142854,0.22857142857142854
2022-08-19 17:55:45,0.22857142857142854,0.22857142857142854,0.22857142857142854,0.22857142857142854,0.22857142857142854,0.22857142857142854,0.22857142857142854,0.22857142857142854,0.22857142857142854,0.22857142857142854
2022-08-19 17:56:00,0.22285714285714286,0.22285714285714286,0.22285714285714286,0.22285714285714286,0.22285714285714286,0.22285714285714286,0.22285714285714286,0.22285714285714286,0.22285714285714286,0.22285714285714286
2022-08-19 17:56:15,0.22857142857142854,0.22857142857142854,0.22857142857142854,0.22857142857142854,0.22857142857142854,0.22857142857142854,0.22857142857142854,0.22857142857142854,0.22857142857142854,0.22857142857142854
2022-08-19 17:56:30,0.22285714285714286,0.22285714285714286,0.22285714285714286,0.22285714285714286,0.22285714285714286,0.22285714285714286,0.22285714285714286,0.22285714285714286,0.22285714285714286,0.22285714285714286
2022-08-19 17:56:45,0.22857142857142854,0.22857142857142854,0.22857142857142854,0.22857142857142854,0.22857142857142854,0.22857142857142854,0.22857142857142854,0.22857142857142854,0.22857142857142854,0.22857142857142854
2022-08-19 17:57:00,0.22285714285714286,0.22285714285714286,0.22285714285714286,0.22285714285714286,0.22285714285714286,0.22285714285714286,0.22285714285714286,0.22285714285714286,0.22285714285714286,0.22285714285714286
2022-08-19 17:57:15,0.22285714285714286,0.22285714285714286,0.22285714285714286,0.22285714285714286,0.22285714285714286,0.22285714285714286,0.22285714285714286,0.22285714285714286,0.22285714285714286,0.22285714285714286
2022-08-19 17:57:30,0.22857142857142854,0.22857142857142854,0.22857142857142854,0.22857142857142854,0.22857142857142854,0.22857142857142854,0.22857142857142854,0.22857142857142854,0.22857142857142854,0.22857142857142854
2022-08-19 17:57:45,0.22285714285714286,0.22285714285714286,0.22285714285714286,0.22285714285714286,0.22285714285714286,0.22285714285714286,0.22285714285714286,0.22285714285714286,0.22285714285714286,0.22285714285714286
2022-08-19 17:58:00,0.22285714285714286,0.22285714285714286,0.22285714285714286,0.22285714285714286,0.22285714285714286,0.22285714285714286,0.22285714285714286,0.22285714285714286,0.22285714285714286,0.22285714285714286
2022-08-19 17:58:15,0.22857142857142854,0.22857142857142854,0.22857142857142854,0.22857142857142854,0.22857142857142854,0.22857142857142854,0.22857142857142854,0.22857142857142854,0.22857142857142854,0.22857142857142854
2022-08-19 17:58:30,0.22285714285714286,0.22285714285714286,0.22285714285714286,0.22285714285714286,0.22285714285714286,0.22285714285714286,0.22285714285714286,0.22285714285714286,0.22285714285714286,0.22285714285714286
2022-08-19 17:58:45,0.22285714285714286,0.22285714285714286,0.22285714285714286,0.22285714285714286,0.22285714285714286,0.22285714285714286,0.22285714285714286,0.22285714285714286,0.22285714285714286,0.22285714285714286
2022-08-19 17:59:00,0.22285714285714286,0.22285714285714286,0.22285714285714286,0.22285714285714286,0.22285714285714286,0.22285714285714286,0.22285714285714286,0.22285714285714286,0.22285714285714286,0.22285714285714286
2022-08-19 17:59:15,0.22285714285714286,0.22285714285714286,0.22285714285714286,0.22285714285714286,0.22285714285714286,0.22285714285714286,0.22285714285714286,0.22285714285714286,0.22285714285714286,0.22285714285714286
2022-08-19 17:59:30,0.22285714285714286,0.22285714285714286,0.22285714285714286,0.22285714285714286,0.22285714285714286,0.22285714285714286,0.22285714285714286,0.22285714285714286,0.22285714285714286,0.22285714285714286
2022-08-19 17:59:45,0.22285714285714286,0.22285714285714286,0.22285714285714286,0.22285714285714286,0.22285714285714286,0.22285714285714286,0.22285714285714286,0.22285714285714286,0.22285714285714286,0.22285714285714286
2022-08-19 18:00:00,0.22285714285714286,0.22285714285714286,0.22285714285714286,0.22285714285714286,0.22285714285714286,0.22285714285714286,0.22285714285714286,0.22285714285714286,0.22285714285714286,0.22285714285714286
2022-08-19 18:00:15,0.22285714285714286,0.22285714285714286,0.22285714285714286,0.22285714285714286,0.22285714285714286,0.22285714285714286,0.22285714285714286,0.22285714285714286,0.22285714285714286,0.22285714285714286
2022-08-19 18:00:30,0.22285714285714286,0.22285714285714286,0.22285714285714286,0.22285714285714286,0.22285714285714286,0.22285714285714286,0.22285714285714286,0.22285714285714286,0.22285714285714286,0.22285714285714286
2022-08-19 18:00:45,0.22285586939503202,0.22285586939503202,0.22285586939503202,0.22285586939503202,0.22285586939503202,0.22285586939503202,0.22285586939503202,0.22285586939503202,0.22285586939503202,0.22285586939503202
2022-08-19 18:01:00,0.22285714285714286,0.22285714285714286,0.22285714285714286,0.22285714285714286,0.22285714285714286,0.22285714285714286,0.22285714285714286,0.22285714285714286,0.22285714285714286,0.22285714285714286
2022-08-19 18:01:15,0.2171428571428571,0.2171428571428571,0.2171428571428571,0.2171428571428571,0.2171428571428571,0.2171428571428571,0.2171428571428571,0.2171428571428571,0.2171428571428571,0.2171428571428571
2022-08-19 18:01:30,0.22285714285714286,0.22285714285714286,0.22285714285714286,0.22285714285714286,0.22285714285714286,0.22285714285714286,0.22285714285714286,0.22285714285714286,0.22285714285714286,0.22285714285714286
2022-08-19 18:01:45,0.22285714285714286,0.22285714285714286,0.22285714285714286,0.22285714285714286,0.22285714285714286,0.22285714285714286,0.22285714285714286,0.22285714285714286,0.22285714285714286,0.22285714285714286
2022-08-19 18:02:00,0.2171428571428571,0.2171428571428571,0.2171428571428571,0.2171428571428571,0.2171428571428571,0.2171428571428571,0.2171428571428571,0.2171428571428571,0.2171428571428571,0.2171428571428571
2022-08-19 18:02:15,0.22285714285714286,0.22285714285714286,0.22285714285714286,0.22285714285714286,0.22285714285714286,0.22285714285714286,0.22285714285714286,0.22285714285714286,0.22285714285714286,0.22285714285714286
2022-08-19 18:02:30,0.22285714285714286,0.22285714285714286,0.22285714285714286,0.22285714285714286,0.22285714285714286,0.22285714285714286,0.22285714285714286,0.22285714285714286,0.22285714285714286,0.22285714285714286
2022-08-19 18:02:45,0.2171428571428571,0.2171428571428571,0.2171428571428571,0.2171428571428571,0.2171428571428571,0.2171428571428571,0.2171428571428571,0.2171428571428571,0.2171428571428571,0.2171428571428571
2022-08-19 18:03:00,0.22285841633380765,0.22285841633380765,0.22285841633380765,0.22285841633380765,0.22285841633380765,0.22285841633380765,0.22285841633380765,0.22285841633380765,0.22285841633380765,0.22285841633380765
2022-08-19 18:03:15,0.22285714285714286,0.22285714285714286,0.22285714285714286,0.22285714285714286,0.22285714285714286,0.22285714285714286,0.22285714285714286,0.22285714285714286,0.22285714285714286,0.22285714285714286
2022-08-19 18:03:30,0.2171428571428571,0.2171428571428571,0.2171428571428571,0.2171428571428571,0.2171428571428571,0.2171428571428571,0.2171428571428571,0.2171428571428571,0.2171428571428571,0.2171428571428571
2022-08-19 18:03:45,0.2171428571428571,0.2171428571428571,0.2171428571428571,0.2171428571428571,0.2171428571428571,0.2171428571428571,0.2171428571428571,0.2171428571428571,0.2171428571428571,0.2171428571428571
2022-08-19 18:04:00,0.22285841633380765,0.22285841633380765,0.22285841633380765,0.22285841633380765,0.22285841633380765,0.22285841633380765,0.22285841633380765,0.22285841633380765,0.22285841633380765,0.22285841633380765
2022-08-19 18:04:15,0.2171428571428571,0.2171428571428571,0.2171428571428571,0.2171428571428571,0.2171428571428571,0.2171428571428571,0.2171428571428571,0.2171428571428571,0.2171428571428571,0.2171428571428571
2022-08-19 18:04:30,0.2171428571428571,0.2171428571428571,0.2171428571428571,0.2171428571428571,0.2171428571428571,0.2171428571428571,0.2171428571428571,0.2171428571428571,0.2171428571428571,0.2171428571428571
2022-08-19 18:04:45,0.22285714285714286,0.22285714285714286,0.22285714285714286,0.22285714285714286,0.22285714285714286,0.22285714285714286,0.22285714285714286,0.22285714285714286,0.22285714285714286,0.22285714285714286
2022-08-19 18:05:00,0.2171428571428571,0.2171428571428571,0.2171428571428571,0.2171428571428571,0.2171428571428571,0.2171428571428571,0.2171428571428571,0.2171428571428571,0.2171428571428571,0.2171428571428571
2022-08-19 18:05:15,0.2171428571428571,0.2171428571428571,0.2171428571428571,0.2171428571428571,0.2171428571428571,0.2171428571428571,0.2171428571428571,0.2171428571428571,0.2171428571428571,0.2171428571428571
